ts_code,end_date,name,Acquisition_of_subsidiary_cash_out,Add_depreciation_amortization,Add_finance_cost_expense,Add_impairment_provision,Add_other_operating_adjust,Add_share_based_payment_exp,Bond_redemption_payment,Capital_exp_fixed_asset,Capital_exp_intangible_other_asset,Cash_at_period_begin,Cash_at_period_end,Cash_generated_from_ops,Cash_outflow_for_investment,Cash_paid_for_minority_equity_subsidiary,Change_in_advance_other_payable,Change_in_customer_deposit_ops,Change_in_deferred_income,Change_in_deposit,Change_in_inventory,Change_in_loan_advance,Change_in_notes_receivable,Change_in_prepayment_other_receivable,Change_in_property_under_dev,Change_in_related_payable,Change_in_related_receivable_invest,Change_in_related_receivable_ops,Change_in_restricted_cash,Change_in_trade_payable_accrued,Change_in_trade_receivable,Change_in_trading_investment,Dividend_paid_financing,Dividend_received_investing,Dividend_received_operating,EBITDA_group,FX_effect_on_cash,Government_grant_investing,Income_tax_paid,Interest_paid_financing,Interest_paid_operating,Interest_received_financing,Interest_received_investing,Interest_received_operating,Issue_cost_payment,Less_FX_gain,Less_gain_on_asset_disposal,Less_government_grant,Less_interest_income,Less_investment_income,Less_revaluation_surplus,Less_share_profit_subsidiary,Net_cash_before_financing,Net_cash_from_financing,Net_cash_from_investing,Net_cash_from_operating,Net_change_in_cash,New_borrowings_proceeds,Non_operating_items,Operating_profit_before_wc_movement,Other_items_financing_cf,Other_items_investing_cf,Other_items_operating_cf,Other_items_working_cap_change,Other_period_adjust_items,Proceeds_from_bond_issue,Proceeds_from_disposal_investment,Proceeds_from_new_investment,Proceeds_from_sale_fixed_asset,Proceeds_from_sale_intangible_other,Proceeds_from_sale_subsidiary,Proceeds_from_share_issue,Profit_before_tax_operating,Repayment_finance_lease,Repayment_of_borrowings,Share_repurchase_cash_out
00005.HK,20251231,汇丰控股,10198788800.0,34553580800.0,,21810366400.0,709908800.0,,,10170673600.0,22590563200.0,3057106272000.0,3042676145600.0,238494212800.0,3531205860800.0,1082435200.0,,,,,,-520630244800.0,,,,,,,,,,,94762281600.0,,7309952000.0,,,,35551670400.0,,,,,,,243772841600.0,,,,-18373283200.0,,19807158400.0,-51324297600.0,-154359476800.0,-260543558400.0,209219260800.0,-205683774400.0,26948419200.0,6085345262400.0,22077460800.0,-1082435200.0,,-1033233600.0,737046996800.0,191253648000.0,,3305707899200.0,,,,7914428800.0,28789964800.0,210210321600.0,,25240420800.0,89012723200.0
00005.HK,20250630,汇丰控股,207599400.0,15927885000.0,,11339222400.0,-2433924000.0,,,3607934400.0,9420717600.0,3113561484000.0,3070373650200.0,104486925600.0,1910923842600.0,,,,,,,,,,,,,,,,,,65651520600.0,,6084810000.0,,,,15727444200.0,,,,,,,298656792000.0,-522577800.0,,,-8067742200.0,,11296270800.0,-166423132800.0,-97765000200.0,-260787798000.0,94364665200.0,-264188133000.0,16751124000.0,,-163874671200.0,-19578771000.0,-251367080400.0,-479626200.0,268361596800.0,221000299200.0,,1663372296000.0,,,,,29321625600.0,113177466000.0,,14216979600.0,63969249600.0
00005.HK,20241231,汇丰控股,90696042800.0,29328672000.0,,2149331600.0,-7813790800.0,,,9661209600.0,18272912800.0,3529022777200.0,3126522696000.0,516960974400.0,3762796733600.0,,,,,,,52295610000.0,,,,,,,,,,,122921640000.0,,,,,,47522512400.0,,,,,,,-192174685600.0,,,,-1293912000.0,,8683587200.0,-80934195600.0,-190197875600.0,-550372657600.0,469438462000.0,-271132071200.0,31348612400.0,3126522696000.0,440699238800.0,,,,23966125600.0,-131368010000.0,,3259953776800.0,,,,71100464400.0,25892616800.0,232250015600.0,,14376800000.0,110140664800.0
00005.HK,20240630,汇丰控股,75629601600.0,14032669200.0,,106902000.0,-19748362800.0,,,3306835200.0,7540154400.0,3498781304400.0,3199819171200.0,208879381200.0,1852960873200.0,,,,,,,,,,,,,,,,,,90403458000.0,,926484000.0,,,,18985795200.0,,,,,,,-131175880800.0,22798633200.0,,,242311200.0,,11588176800.0,-86234280000.0,-119673225600.0,-276512713200.0,190278433200.0,-205907505600.0,18608074800.0,,244563268800.0,-63913142400.0,-268972558800.0,-541636800.0,-35683887600.0,-93054627600.0,,1592433572400.0,,,,70491178800.0,7882240800.0,153625300800.0,,14253600000.0,41506483200.0
00005.HK,20231231,汇丰控股,11983928400.0,24548638200.0,,23132098200.0,-708270000.0,,,8109691500.0,18060885000.0,3694839191700.0,3477131159100.0,306170955600.0,3991533494700.0,134571300.0,,,,,,-100184791500.0,,,,,,,,,,,86380609200.0,,,,,,29159475900.0,,,,,,,75629070600.0,,,,-8591315100.0,,32452931400.0,-168575342700.0,-124358046600.0,-445586822400.0,277011479700.0,-292933389300.0,37092099900.0,3477131159100.0,162427559100.0,,,,243928188000.0,75225356700.0,,3570913189800.0,,,4412522100.0,8775465300.0,14137069200.0,214945779600.0,,15206556900.0,73865478300.0
00005.HK,20230630,汇丰控股,,11496247800.0,,1069418400.0,354064200.0,,,2377288200.0,8114573400.0,3769490311800.0,3739589951400.0,229419150000.0,2154603495600.0,,,,,,,,,,,,,,,,,,54251306400.0,,895999200.0,,,,12023731200.0,,,,,,,47386796400.0,,,,296257800.0,,37480224600.0,-32118681000.0,-59670656400.0,-249781454400.0,217662773400.0,-91789337400.0,19827595200.0,,84245602200.0,,8873282400.0,-628644600.0,145173547800.0,61888977000.0,,1906440620400.0,,,,,14422696800.0,156489150600.0,,7543735200.0,32125906800.0
00005.HK,20221231,汇丰控股,6887989400.0,26813710000.0,,4443414800.0,24543250400.0,,,8942546400.0,21764375000.0,3997903267200.0,3633229846600.0,154133562600.0,3559586166200.0,1372026200.0,,,,,,220422625400.0,,,,,,,,,,,48543262000.0,,,,,,19333729600.0,,,,,,,-339301382800.0,,,,-76610600.0,,1177017400.0,-56037171600.0,-43779475600.0,-190837004600.0,134799833000.0,-99816647200.0,50841580000.0,3633229846600.0,512803498000.0,,,,-579092560800.0,-264856773400.0,,3430929110400.0,,,-24585038000.0,,,118802146800.0,,12376094200.0,32329673200.0
00005.HK,20220630,汇丰控股,3523485000.0,12711391600.0,,9684550200.0,330039806400.0,1187917800.0,,3953014600.0,8322136000.0,3852558364800.0,3673296870800.0,294704285400.0,1806594786200.0,1322145800.0,,,,,,,,,,,,,,,,,30181165800.0,,402684000.0,,,,8483209600.0,,,,,,,,476509400.0,,,,,9724818600.0,124731369000.0,-33905992800.0,-161207828000.0,285939197000.0,90825376200.0,,,402348430000.0,17771787200.0,,-684562800.0,-107644144600.0,-270086870200.0,,1661185593800.0,,,,,,58926092000.0,,,20174468400.0
00005.HK,20211231,汇丰控股,675824200.0,27326250200.0,,127514000000.0,-4182459200.0,2977451900.0,,6924010200.0,15805360300.0,2985886951100.0,3659855822400.0,682773713000.0,3143487879400.0,,,,,,,-70221959800.0,,,,,,,,,,,40696093100.0,,5151565600.0,,,,19618028900.0,,,,,,,,,,,,,19420382200.0,840623293600.0,-68819305800.0,175561275200.0,665062018400.0,771803987800.0,,7319711644800.0,254753844900.0,,,-3245231300.0,498241827900.0,-97835116500.0,,3322951083000.0,,,19503266300.0,,12725897200.0,120538984200.0,,5508604800.0,35340505100.0
00005.HK,20210630,汇丰控股,542648400.0,11641100200.0,,1944490100.0,-161502500.0,,,2422537500.0,6531161100.0,3025413412300.0,3565542373300.0,395306439200.0,1700285399800.0,,,,,,,,,,,,,,,,,,26622072100.0,,64601000.0,,,,6440719700.0,,,,,,,,,,,3133148500.0,,10697925600.0,612766325400.0,-41512602600.0,226045359100.0,386720966300.0,571253722800.0,,,69614037600.0,,6867086300.0,-2209354200.0,325692401600.0,-31124761800.0,,1928960019600.0,,,,,12894359600.0,70021023900.0,,5504005200.0,22280884900.0
00005.HK,20201231,汇丰控股,3934514700.0,34197000900.0,,,63859196300.0,,,,13467393600.0,1916637175800.0,3055760742700.0,1215021203700.0,3240715558100.0,,,,,,,-92203361900.0,,,,,,,,,,,,,4965448900.0,,,,27789549100.0,,,,,,,168009650100.0,,,,3529970900.0,,10420265300.0,1042613771000.0,-30295110700.0,-146353507000.0,1188967278000.0,1012318660300.0,,3055760742700.0,-26634641800.0,-3432097400.0,-548091600.0,-3229825500.0,1333859207400.0,126804906600.0,,3112312051000.0,,,,,,57269047300.0,,23085096200.0,3777917100.0
00005.HK,20200630,汇丰控股,2895515500.0,21911052500.0,,50632584000.0,1029330982000.0,,,3164536500.0,6775081500.0,2079546489000.0,2797945831000.0,1147997561000.0,1922693087000.0,,,,,,,,,,,,,,,,,,8523718000.0,,,,,,16799653500.0,,,,,,,,,,,2867197500.0,,6782161000.0,,-22569446000.0,-337451447000.0,1131197907500.0,771177014500.0,,,1122794541000.0,-3157457000.0,,,25203020000.0,-52777672500.0,,1598076773500.0,,,,,,30569281000.0,,10888271000.0,
00005.HK,20191231,汇丰控股,579024600.0,73382647800.0,,16903332600.0,8322606600.0,,,9369036600.0,15968521800.0,2182929718200.0,2049202940400.0,227026476600.0,3110736413400.0,,,,,,,-375040512000.0,,,,,,,,,,,68178402600.0,,,,,,15815045400.0,,,,,,,26104940400.0,6480889800.0,,,2783503800.0,,16421974800.0,-38892315000.0,-103540760400.0,-246385431600.0,207493116600.0,-142433075400.0,,4098405880800.0,139928619600.0,-29369802000.0,7799391600.0,-3718314600.0,462138369000.0,8706297600.0,,2882468173200.0,,,,,,93111341400.0,,,5992555800.0
00005.HK,20190630,汇丰控股,515602500.0,10463293400.0,,,92155353500.0,,,3657340400.0,6537839700.0,2151169251700.0,2039881608100.0,170698801000.0,1613918321400.0,,,,,,,,,,,,,,,,,,29361843700.0,,1168699000.0,,,,9260220900.0,,,,,,,,5692251600.0,,,2419894400.0,,9102102800.0,-52467710400.0,-57623735400.0,-215074989500.0,162607279100.0,-110091445800.0,,,170698801000.0,-28447508600.0,2990494500.0,,,-1196197800.0,,1406563620000.0,,,,,,85294402900.0,,,-185616900.0
00006.HK,20251231,电能实业,14451520.0,3612880.0,205934160.0,,,,,903220.0,,2468500260.0,1933794020.0,494061340.0,,,170708580.0,,,-352255800.0,,,,-105676740.0,,,,,,,,,5428352200.0,4001264600.0,,,,,175224680.0,,215869580.0,,,695479400.0,,-130966900.0,,,746962940.0,44257780.0,,5547577240.0,4298423980.0,-4840355980.0,3499977500.0,798446480.0,-541932000.0,2963464820.0,,-168902140.0,,-133676560.0,,597931640.0,7225760.0,,,,,,,,5829381880.0,2709660.0,2372758940.0,
00006.HK,20250630,电能实业,14591200.0,1823900.0,102138400.0,,,,,911950.0,,2492359350.0,1421730050.0,-19150950.0,,,-12767300.0,,,-1823900.0,,,,-56540900.0,,,,,,,,,3965158600.0,1961604450.0,,,,,108522050.0,,92106950.0,,,324654200.0,,-124025200.0,,,390314600.0,,,2660158150.0,1869497500.0,-2933743150.0,1764623250.0,104874250.0,-1064245650.0,1186446950.0,,49245300.0,,-179654150.0,,911950.0,-6383650.0,,,,,,,,2871730550.0,1823900.0,153207600.0,
00006.HK,20241231,电能实业,724163280.0,2778120.0,156500760.0,,,,,,,2274354240.0,2530867320.0,353747280.0,,,165761160.0,,,1615939800.0,,,,9260400.0,,,,,,,,,5565500400.0,3667118400.0,,,,,294480720.0,,181503840.0,,,993640920.0,,61118640.0,,,913075440.0,51858240.0,,5421964200.0,6136867080.0,-5878501920.0,5265463440.0,871403640.0,258365160.0,1042721040.0,,-406531560.0,,706568520.0,,585257280.0,-1852080.0,,,,,,,,5882206080.0,2778120.0,1352944440.0,
00006.HK,20240630,电能实业,517489560.0,1825360.0,73014400.0,,,,,,,2241542080.0,1320647960.0,-62974920.0,,,-45634000.0,,,1562508160.0,,,,73014400.0,,,,3650720.0,,,,,3968332640.0,1779726000.0,,,,,195313520.0,,85791920.0,,,507450080.0,,33769160.0,,,509275440.0,,,2487053000.0,3189816600.0,-4110710720.0,3026446880.0,163369720.0,-920894120.0,,,-94918720.0,,201702280.0,,912680.0,,,,,,,,,2860339120.0,912680.0,141465400.0,
00006.HK,20231231,电能实业,578168360.0,3624880.0,129589460.0,,,,,1812440.0,,2612632260.0,2225676320.0,372456420.0,,,-432266940.0,,,1147274520.0,,,,906220.0,,,,,,,,,5445475980.0,3377481940.0,,,,,85184680.0,,154057400.0,,,1271426660.0,,-743100400.0,,,1305863020.0,62529180.0,,4770342080.0,5210765000.0,-5609501800.0,3806124000.0,1404641000.0,-398736800.0,,,403267900.0,,-138651660.0,,400549240.0,11780860.0,,,,,,,,5665687440.0,1812440.0,162213380.0,
00006.HK,20230630,电能实业,111559580.0,921980.0,70070480.0,,,,,921980.0,,2658068340.0,1484387800.0,44255040.0,,,11063760.0,,,658293720.0,,,,70070480.0,,,,-2765940.0,,,,,4007847060.0,1583039660.0,,,,,33191280.0,,52552860.0,,,606662840.0,,921980.0,,,727442220.0,,,2200766260.0,2832322560.0,-4008769040.0,2267148820.0,565173740.0,-1176446480.0,,,-35957220.0,,138297000.0,,1843960.0,2765940.0,,,,,,,,2822180780.0,921980.0,,
00006.HK,20221231,电能实业,237609820.0,2679810.0,92900080.0,,,,,893270.0,,3788358070.0,2575297410.0,-184906890.0,,,-448421540.0,,,-2360019340.0,,,,2679810.0,,,,-5359620.0,,,,,5376592130.0,4198369000.0,,,,,36624070.0,,96473160.0,,,1007608560.0,,-412690740.0,,,1138919250.0,51809660.0,,4268044060.0,4269830600.0,-5486464340.0,3580226160.0,689604440.0,-1216633740.0,,,264407920.0,,1980379590.0,,1786540.0,3573080.0,,,,,,,,5214910260.0,1786540.0,,108085670.0
00006.HK,20220630,电能实业,227480540.0,855190.0,48745830.0,,,,,,,3626860790.0,2737463190.0,-62428870.0,,,-35917980.0,,,-448119560.0,,,,855190.0,,,,3420760.0,,,,,3723497260.0,2284212490.0,,,,,53021780.0,,41904310.0,,,415622340.0,,-6841520.0,,,527652230.0,,,2099491450.0,2841796370.0,-3723497260.0,2583528990.0,258267380.0,-881700890.0,,,-31642030.0,,974916600.0,,855190.0,-7696710.0,,,,,,,,2539059110.0,,,
00006.HK,20211231,电能实业,363014400.0,2452800.0,102200000.0,,,,,,,2770028800.0,3467441600.0,-91571200.0,,,-179872000.0,,,1365392000.0,,,,-43332800.0,,,,35156800.0,,,,,4921134400.0,3565553600.0,,,,,67860800.0,,125092800.0,,,1052251200.0,,80942400.0,,,1010553600.0,42515200.0,,4002969600.0,5616912000.0,-4918681600.0,4849185600.0,767726400.0,698230400.0,3012856000.0,,95659200.0,,281254400.0,,817600.0,-817600.0,,,,,,,,5127987200.0,2452800.0,3007950400.0,
00006.HK,20210630,电能实业,239639040.0,832080.0,52421040.0,,,,,,,2819087040.0,2358946800.0,-223829520.0,,,-1664160.0,,,1286395680.0,,,,-133132800.0,,,,-25794480.0,,,,,3622876320.0,1954555920.0,,,,,52421040.0,,77383440.0,,,537523680.0,,21634080.0,,,516721680.0,,,1724901840.0,,-3618715920.0,2960540640.0,183889680.0,-474285600.0,3066214800.0,,-64070160.0,,-40771920.0,,832080.0,14145360.0,,,,,,,,2145934320.0,832080.0,3061222320.0,
00006.HK,20201231,电能实业,535283040.0,3366560.0,72381040.0,,,,,1683280.0,,2726071960.0,2851476320.0,-27774120.0,,,,,,-338339280.0,,,,,,,,-13466240.0,,-38715440.0,10941320.0,,5029640640.0,5007758000.0,,,,,32823960.0,,76589240.0,,,946845000.0,,-134662400.0,,,1071407720.0,44606920.0,,4301622040.0,5130637440.0,-5032165560.0,4320979760.0,809657680.0,98471880.0,,,10941320.0,,188527360.0,,2524920.0,26932480.0,,,,,,,,5218168000.0,2524920.0,,
00006.HK,20200630,电能实业,580947840.0,1826880.0,29230080.0,,1826880.0,,,913440.0,,2958632160.0,2102738880.0,-73988640.0,,,,,,527968320.0,,,,,,,,1826880.0,,-118747200.0,,,3957935520.0,1992212640.0,,,,,24662880.0,,34710720.0,,,447585600.0,,10047840.0,,,591909120.0,,,1509002880.0,3091080960.0,-3959762400.0,2776857600.0,314223360.0,-868681440.0,,,42018240.0,,838537920.0,,913440.0,12788160.0,,,,,,,,2120094240.0,1826880.0,,
00006.HK,20191231,电能实业,274108680.0,1791560.0,85994880.0,,,,,,,4684033620.0,2901431420.0,109285160.0,,,,,,-1466391860.0,,,,,,,,,,91369560.0,-206925180.0,,5353181280.0,3533852100.0,,,,,-25977620.0,,105702040.0,,,1245134200.0,,59121480.0,,,1268424480.0,38518540.0,,4935747800.0,3570579080.0,-5354972840.0,2295884140.0,1274694940.0,-1784393760.0,,,212299860.0,,502532580.0,,12540920.0,1791560.0,,,,,,,,6426325720.0,1791560.0,,
00006.HK,20190630,电能实业,243665820.0,879660.0,43983000.0,,,,,,,4599742140.0,1819136880.0,436311360.0,,,,,,-1593943920.0,,,,,,,,3518640.0,,47501640.0,55418580.0,,3811566780.0,1824414840.0,,,,,18472860.0,,43983000.0,,,540111240.0,,-64215180.0,,,644790780.0,,,2501753040.0,983459880.0,-3757027860.0,69493140.0,913966740.0,-2773567980.0,55418580.0,,328992840.0,,82688040.0,,879660.0,-7037280.0,,,,,,,,3366458820.0,879660.0,,
00007.HK,20250630,智富资源投资,,,,,,,,,,36397748.4,32896772.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7635757.35,-815283.3,1823.9,-7637581.25,-8451040.65,,32896772.35,,,,,,4950064.6,,,,,,,,,,,
00007.HK,20240630,智富资源投资,,,,,,,,,,19730316.24,25520358.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25155286.16,-18836802.52,143290.76,25011995.4,6318483.64,,25520358.16,,,,,,-528441.72,,,,,,,,,,,
00007.HK,20230630,智富资源投资,,,,,,,,,,27465784.2,19779236.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107451237.12,100282842.62,,-107451237.12,-7168394.5,,19779236.94,,,,,,-518152.76,,,,,,,,,,,
00007.HK,20221231,智富资源投资,,6169815.89,51139707.5,26161198.49,172401.11,,19306244.51,437702.3,,28538189.96,26610513.3,19156175.15,,,-59749937.03,12394121.25,,,46664424.8,46450.04,,75071304.07,,,,,,-56676194.96,22840020.63,,,,,,,,6213586.12,,32689215.65,,1786.54,,,,,,1786.54,,417274108.37,,-20182542.38,18372777.36,-435915.76,-19746626.62,-1809765.02,67861721.9,26610513.3,-15347271.87,,,,-6086741.78,-117911.64,,,,,,,143259962.79,318285500.05,1988419.02,171454243.8,
00007.HK,20220630,智富资源投资,,,,,,,11515988.54,,,27321610.12,45035160.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7872023.95,12000026.08,,7872023.95,19872050.03,17103800.0,90070321.18,,,,,,-2158499.56,,,,,,,137730915.07,,1280219.43,130038481.02,
00007.HK,20211231,智富资源投资,,6171244.8,40279064.0,3873788.8,,,8993600.0,,,16850736.0,26120684.8,-157471395.2,,,43718707.2,4069195.2,,139857020.8,-42386836.8,-965585.6,,-60990507.2,-98929.6,,,,,-123079868.8,8867689.6,,,,,,,,,,36811622.4,,3270.4,,,,,,3270.4,,362000576.0,,-54422726.4,62826836.8,139860291.2,-194283017.6,8404110.4,46603200.0,26047918.4,9311646.4,,,,4083094.4,865838.4,16352000.0,,,,,,,320991395.2,2217331.2,-11082568.0,
00007.HK,20210630,智富资源投资,,,,,,,9152880.0,,,17149168.8,25580635.44,,99849.6,,,,,92296809.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556149.76,5897783.04,92196960.24,-89640810.48,8453932.8,16641600.0,51161270.88,,,,,,-22466.16,,,,,,,,,1185714.0,405222.96,
00007.HK,20201231,智富资源投资,,5749242.84,27203488.08,31085973.4,,,,1635306.52,,17405115.2,17346200.4,67209162.2,,,2277477.84,-7228845.96,,-139538862.16,,-11706370.76,,-21716836.92,,,,,,131747800.68,-6922489.0,,,,,,,,271008.08,,17101283.16,,1254043.6,,,,,,1254043.6,,-133753428.8,,-90083254.12,89611094.08,-139920125.08,49836870.96,-472160.04,123610825.16,17346200.4,-15004757.92,26656422.08,,,-4236815.76,413245.24,,,,,,,,-211542847.44,2162173.16,58493980.0,
00007.HK,20200630,智富资源投资,,,,,,,,,113266.56,18889939.2,110710754.88,,,,,,,-1826.88,,,,,,,,,,,,,,,,,,,,,,,913.44,,,,,,,,,,62692127.52,30256786.56,-114180.0,62806307.52,92948914.08,29230080.0,110710754.88,,18114428.64,,,,-1128098.4,,,,,,,,,1102522.08,15985200.0,
00007.HK,20191231,智富资源投资,,6708496.42,27439532.96,19840631.22,,,91354331.74,278587.58,1496848.38,36865825.9,18524730.4,14890550.94,,,11796526.82,18332137.7,,-11645.14,,16614031.66,,-34274334.36,,,,,,-131029323.72,148249798.44,,,,,,,,1342774.22,,21438702.74,,44789.0,,,,,,44789.0,1856056.16,906302727.66,,66556454.0,-81776651.98,74447380.02,-7890926.02,-15220197.98,88682220.0,18524730.4,-20748952.14,18420819.92,76189672.12,,5950666.54,-3120897.52,,,1483411.68,,,,,833465960.08,2245720.46,96763051.38,
00007.HK,20190630,智富资源投资,,,,,,,,220794.66,,36202407.3,30496052.88,,,,,,,-5277.96,,,,,,,,,,,,,,,,,,,,,,,9676.26,,,,,,,,,,-19463357.16,15137189.28,-216396.36,-19246960.8,-4326167.88,7037280.0,30496052.88,,12498209.28,,,,-1380186.54,,,,,,,,,,4398300.0,
00008.HK,20251231,电讯盈科,109289620.0,6981890600.0,2150566820.0,201418060.0,-2687982720.0,-9935420.0,,1867858960.0,5056225560.0,2066567360.0,2341146240.0,11208960200.0,124644360.0,,10838640.0,16257960.0,,-162579600.0,385674940.0,,,,,-28903040.0,,,,2383597580.0,-1500248420.0,,5714672940.0,,,,,,258320920.0,1287088500.0,,,,76773700.0,,,3612880.0,,86709120.0,,22580500.0,-131870120.0,3669782860.0,-3391591100.0,-7357630120.0,11027412980.0,278191760.0,45845640760.0,,9746647020.0,-231224320.0,-116515380.0,,195095520.0,-3612880.0,,77676920.0,,1806440.0,,,,3091722060.0,1938310120.0,40065935980.0,
00008.HK,20250630,电讯盈科,95754750.0,,,,,,,,,2086541600.0,1665220700.0,,3697957250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777893350.0,-1204685950.0,-3849340950.0,4627234300.0,-426792600.0,22281674350.0,3330441400.0,,,-55628950.0,,,5471700.0,,,,,,,,,,23486360300.0,
00008.HK,20241231,电讯盈科,105568560.0,6918444840.0,2603098440.0,245400600.0,-327818160.0,-27781200.0,,2004876600.0,4985799360.0,2432707080.0,2118779520.0,10013270520.0,283368240.0,-6043337040.0,20372880.0,5556240.0,,-200024640.0,-467650200.0,,,,,28707240.0,,21298920.0,,506543880.0,-258365160.0,,5546053560.0,24077040.0,,,,,,1381651680.0,,,,119459160.0,,,9260400.0,,123163320.0,,6482280.0,-328744200.0,2713297200.0,-3020742480.0,-7125877800.0,9839175000.0,-307445280.0,37424980560.0,,12182982240.0,-2068773360.0,-88899840.0,-293554680.0,-2026175520.0,-6482280.0,,514878240.0,,3704160.0,,,,2581799520.0,,37492581480.0,
00008.HK,20240630,电讯盈科,80315840.0,,,,,,,,,2397610360.0,1785202080.0,,3453581120.0,-712803080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491934520.0,-1094303320.0,-3533896960.0,4025831480.0,-602368800.0,17264254880.0,3570404160.0,,,,,,-10039480.0,,,,,,,,,,19071361280.0,
00008.HK,20231231,电讯盈科,304489920.0,7125607860.0,2407826540.0,219305240.0,-219305240.0,-21749280.0,,1981903140.0,5288699920.0,2726815980.0,2380639940.0,12304655160.0,210243040.0,-1358423780.0,-6343540.0,148620080.0,,33530140.0,416861200.0,,,,,31717700.0,,657009500.0,,125964580.0,-58904300.0,,5363916180.0,18124400.0,,,,,,1375641960.0,,,,121433480.0,,,-1812440.0,,149526300.0,,-28092820.0,-228367440.0,5332198480.0,-5680186960.0,-6762213640.0,12094412120.0,-347988480.0,30786105840.0,,11885075300.0,-1896718460.0,-57091860.0,-331676520.0,-895345360.0,1812440.0,,1026747260.0,,1812440.0,,,,2264643780.0,,29188439980.0,
00008.HK,20230630,电讯盈科,153970660.0,,,,,,,,,2774237820.0,2290198320.0,,2236723480.0,-1443820680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261616940.0,-2740124560.0,-2390694140.0,4652311080.0,-478507620.0,18921795540.0,4580396640.0,,,,,,-5531880.0,,,,,,,,,,23105740780.0,
00008.HK,20221231,电讯盈科,225997310.0,7072018590.0,1632004290.0,243862710.0,-945079660.0,-23225020.0,,2083105640.0,4085816980.0,4076884280.0,2687849430.0,9281075300.0,1531064780.0,-655660180.0,14292320.0,-167934760.0,,318004120.0,-734267940.0,,,,,,,-555613940.0,,1683813950.0,-824488210.0,,5180966000.0,8039430.0,,,,,119698180.0,1363130020.0,,,,74141410.0,,,-1786540.0,,90220270.0,,-309964690.0,-248329060.0,3869645640.0,-5206870830.0,-5365872890.0,9235518530.0,-1337225190.0,29694974610.0,,11506210870.0,-1921423770.0,2199230740.0,,-1640936990.0,-51809660.0,,31264450.0,,3573080.0,,,,3056769940.0,,27091985830.0,
00008.HK,20220630,电讯盈科,149658250.0,,,,,,,,,3903087160.0,1876286860.0,,3304454160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-245439530.0,-1759981020.0,-2946129550.0,2700690020.0,-2005420550.0,14793931810.0,3752573720.0,,,507982860.0,,,-21379750.0,,,,,,,,,,16553912830.0,
00008.HK,20211231,电讯盈科,254273600.0,6658534400.0,1526459200.0,214211200.0,-2702985600.0,-30251200.0,,2936001600.0,3538572800.0,3336625600.0,3731526400.0,7964241600.0,1522371200.0,,-817600.0,-62955200.0,,-1533817600.0,-304147200.0,,,,,,,7358400.0,-5723200.0,1134828800.0,-1474950400.0,,4285041600.0,449680000.0,,,,,76854400.0,1555892800.0,,,,46603200.0,,,,,62137600.0,,-45785600.0,467667200.0,1703878400.0,-1282814400.0,-6230112000.0,7933990400.0,421064000.0,23372731200.0,,8504675200.0,-957409600.0,2779840000.0,,160249600.0,-26163200.0,4722457600.0,181507200.0,,35974400.0,107923200.0,,297606400.0,3322726400.0,,22871542400.0,
00008.HK,20210630,电讯盈科,258776880.0,,,,,,,,,3395718480.0,5921913360.0,,2571959280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439658560.0,-2830736160.0,2936410320.0,2545332720.0,13384838880.0,,,,,,,-19137840.0,4806094080.0,,,,,,,,,15751274400.0,
00008.HK,20201231,电讯盈科,98471880.0,6978878880.0,1615107160.0,506667280.0,96788600.0,-19357720.0,16832800.0,2552694120.0,3444832520.0,4490991040.0,3434732840.0,11158463120.0,58914800.0,6733120.0,-59756440.0,1683280.0,,-43765280.0,15991160.0,,,,,9258040.0,,21041000.0,408195400.0,1264143280.0,-153178480.0,929170560.0,4259540040.0,8416400.0,,,,,504984000.0,1661397360.0,,,,31140680.0,,,-841640.0,,42082000.0,,-93422040.0,-21041000.0,4340337480.0,-5442885880.0,-6344282320.0,10684619800.0,-1102548400.0,22529019520.0,,10436336000.0,-1132005800.0,-170852920.0,,-1306225280.0,46290200.0,,11782960.0,,5049840.0,,,,1185029120.0,,21303591680.0,
00008.HK,20200630,电讯盈科,,,,,,,,,,4874115840.0,4465808160.0,,2736666240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2753108160.0,-2736666240.0,5099735520.0,-390038880.0,13971064800.0,,,-16724172960.0,,,,-18268800.0,,,,,,,,,,,
